,url,event_url,date,result,fighter,opponent,title,method,round,time,format,f_head_sig_str,f_body_sig_str,f_leg_sig_str,f_distance_sig_str,f_clinch_sig_str,f_ground_sig_str,o_head_sig_str,o_body_sig_str,o_leg_sig_str,o_distance_sig_str,o_clinch_sig_str,o_ground_sig_str,f_sig_str_head_perc,f_sig_str_body_perc,f_sig_str_leg_perc,f_sig_str_dist_perc,f_sig_str_clinch_perc,f_sig_str_ground_perc,o_sig_str_head_perc,o_sig_str_body_perc,o_sig_str_leg_perc,o_sig_str_dist_perc,o_sig_str_clinch_perc,o_sig_str_ground_perc
62,http://www.ufcstats.com/fight-details/621e6f0929a3dbfc,http://www.ufcstats.com/event-details/2719f300b0439039,2023-08-19,W,Marlon Vera,Pedro Munhoz,Bantamweight Bout,Decision - Unanimous,3,5:00,3 Rnd (5-5-5),109of212,9of14,23of25,138of246,3of4,0of1,53of177,20of28,40of41,111of244,2of2,0of0,0.77,0.06,0.16,0.97,0.02,0.0,0.46,0.17,0.35,0.98,0.01,0.0
63,http://www.ufcstats.com/fight-details/1a95cc401f68f4c8,http://www.ufcstats.com/event-details/2719f300b0439039,2023-08-19,L,Chris Weidman,Brad Tavare,Middleweight Bout,Decision - Unanimous,3,5:00,3 Rnd (5-5-5),30of77,5of12,2of3,35of90,2of2,0of0,21of61,8of9,41of45,68of113,2of2,0of0,0.81,0.13,0.05,0.94,0.05,0.0,0.3,0.11,0.58,0.97,0.02,0.0
64,http://www.ufcstats.com/fight-details/f995ed679ef8bdf4,http://www.ufcstats.com/event-details/2719f300b0439039,2023-08-19,W,Gregory Rodrigues,Denis Tiuliuli,Middleweight Bout,KO/TKO,1,1:43,3 Rnd (5-5-5),4of5,1of1,0of0,1of2,0of0,4of4,2of7,0of0,0of0,2of7,0of0,0of0,0.8,0.2,0.0,0.2,0.0,0.8,1.0,0.0,0.0,1.0,0.0,0.0
65,http://www.ufcstats.com/fight-details/62d53ad8f8769666,http://www.ufcstats.com/event-details/2719f300b0439039,2023-08-19,W,Kurt Holobaug,Austin Hubbard,Lightweight Bout,Submission,2,2:39,3 Rnd + OT (5-5-5-5),46of101,10of12,5of6,50of106,9of10,2of3,25of86,17of19,2of2,31of87,9of12,4of8,0.75,0.16,0.08,0.81,0.14,0.03,0.56,0.38,0.04,0.7,0.2,0.09
66,http://www.ufcstats.com/fight-details/e9754f597ec50f6f,http://www.ufcstats.com/event-details/2719f300b0439039,2023-08-19,W,Brad Katona,Cody Gibson,Bantamweight Bout,Decision - Unanimous,3,5:00,3 Rnd + OT (5-5-5-5),116of254,25of37,19of20,127of262,33of49,0of0,130of228,22of27,12of13,134of233,30of35,0of0,0.72,0.15,0.11,0.79,0.2,0.0,0.79,0.13,0.07,0.81,0.18,0.0
67,http://www.ufcstats.com/fight-details/9f7c28381b6913c8,http://www.ufcstats.com/event-details/2719f300b0439039,2023-08-19,W,Andre Petrosk,Gerald Meerschaert,Middleweight Bout,Decision - Split,3,5:00,3 Rnd (5-5-5),39of114,12of12,6of6,46of117,3of4,8of11,65of135,6of9,5of5,60of131,10of10,6of8,0.68,0.21,0.1,0.8,0.05,0.14,0.85,0.07,0.06,0.78,0.13,0.07
68,http://www.ufcstats.com/fight-details/8c7b5b21b3532027,http://www.ufcstats.com/event-details/2719f300b0439039,2023-08-19,L,Andrea Lee,Natalia Silv,Women's Flyweight Bout,Decision - Unanimous,3,5:00,3 Rnd (5-5-5),12of74,11of23,20of28,43of125,0of0,0of0,34of111,17of43,19of20,70of174,0of0,0of0,0.27,0.25,0.46,1.0,0.0,0.0,0.48,0.24,0.27,1.0,0.0,0.0
69,http://www.ufcstats.com/fight-details/f329bd89e375d6df,http://www.ufcstats.com/event-details/2719f300b0439039,2023-08-19,W,Karine Silva,Maryna Moroz,Women's Flyweight Bout,Submission,1,4:59,3 Rnd (5-5-5),15of31,7of9,8of13,18of40,11of12,1of1,8of41,7of12,1of2,10of47,6of8,0of0,0.5,0.23,0.26,0.6,0.36,0.03,0.5,0.43,0.06,0.62,0.37,0.0
70,http://www.ufcstats.com/fight-details/e346f2b7af63e804,http://www.ufcstats.com/event-details/d2fa318f34d0aadc,2023-08-12,W,Vicente Luque,Rafael Dos Anjo,Welterweight Bout,Decision - Unanimous,5,5:00,5 Rnd (5-5-5-5-5),48of115,17of19,7of7,60of127,8of8,4of6,42of108,19of23,5of5,38of105,26of27,2of4,0.66,0.23,0.09,0.83,0.11,0.05,0.63,0.28,0.07,0.57,0.39,0.03
71,http://www.ufcstats.com/fight-details/1b1fd32485861655,http://www.ufcstats.com/event-details/d2fa318f34d0aadc,2023-08-12,W,Cub Swanso,Hakeem Dawodu,Featherweight Bout,Decision - Unanimous,3,5:00,3 Rnd (5-5-5),41of112,27of31,9of13,59of135,18of21,0of0,41of104,29of37,25of35,79of158,16of18,0of0,0.53,0.35,0.11,0.76,0.23,0.0,0.43,0.3,0.26,0.83,0.16,0.0
72,http://www.ufcstats.com/fight-details/c57a4810c932b296,http://www.ufcstats.com/event-details/d2fa318f34d0aadc,2023-08-12,W,Khalil Rountree Jr,Chris Daukau,Light Heavyweight Bout,KO/TKO,1,2:40,3 Rnd (5-5-5),12of19,3of4,1of1,11of17,3of4,2of3,6of19,2of2,0of0,7of19,1of2,0of0,0.75,0.18,0.06,0.68,0.18,0.12,0.75,0.25,0.0,0.87,0.12,0.0
73,http://www.ufcstats.com/fight-details/c2f730cb33df5221,http://www.ufcstats.com/event-details/d2fa318f34d0aadc,2023-08-12,L,Polyana Viana,Iasmin Lucind,Women's Strawweight Bout,Submission,2,3:42,3 Rnd (5-5-5),2of15,4of6,4of4,10of25,0of0,0of0,5of18,4of5,1of1,9of21,0of0,1of3,0.2,0.4,0.4,1.0,0.0,0.0,0.5,0.4,0.1,0.9,0.0,0.1
74,http://www.ufcstats.com/fight-details/560a971c6ab8b854,http://www.ufcstats.com/event-details/d2fa318f34d0aadc,2023-08-12,W,AJ Dobso,Tafon Nchukwi,Middleweight Bout,Decision - Unanimous,3,5:00,3 Rnd (5-5-5),19of75,12of18,36of41,61of119,2of5,4of10,11of47,12of15,30of37,49of92,4of7,0of0,0.28,0.17,0.53,0.91,0.02,0.05,0.2,0.22,0.56,0.92,0.07,0.0
75,http://www.ufcstats.com/fight-details/9a9479663bedf8b4,http://www.ufcstats.com/event-details/d2fa318f34d0aadc,2023-08-12,W,Josh Frem,Jamie Pickett,Middleweight Bout,Decision - Unanimous,3,5:00,3 Rnd (5-5-5),11of49,10of18,10of13,22of64,6of11,3of5,4of31,6of16,4of5,11of45,3of7,0of0,0.35,0.32,0.32,0.7,0.19,0.09,0.28,0.42,0.28,0.78,0.21,0.0
76,http://www.ufcstats.com/fight-details/2c160a1d1fdbf0b0,http://www.ufcstats.com/event-details/d2fa318f34d0aadc,2023-08-12,L,JP Buys,Marcus McGhee,Bantamweight Bout,KO/TKO,1,2:19,3 Rnd (5-5-5),2of22,1of3,1of5,4of29,0of1,0of0,6of11,0of0,1of2,7of13,0of0,0of0,0.5,0.25,0.25,1.0,0.0,0.0,0.85,0.0,0.14,1.0,0.0,0.0
77,http://www.ufcstats.com/fight-details/9576d9cba5cf5c4e,http://www.ufcstats.com/event-details/d2fa318f34d0aadc,2023-08-12,W,Terrance McKinney,Mike Breeden,Lightweight Bout,KO/TKO,1,1:25,3 Rnd (5-5-5),23of36,7of11,0of0,16of30,11of14,3of3,0of4,1of1,0of0,1of5,0of0,0of0,0.76,0.23,0.0,0.53,0.36,0.1,0.0,1.0,0.0,1.0,0.0,0.0
78,http://www.ufcstats.com/fight-details/9479ba3cdcb1e513,http://www.ufcstats.com/event-details/d2fa318f34d0aadc,2023-08-12,L,Francis Marshall,Isaac Dulgarian,Featherweight Bout,KO/TKO,1,4:48,3 Rnd (5-5-5),0of5,0of0,2of2,2of7,0of0,0of0,32of50,0of0,3of3,3of4,0of0,32of49,0.0,0.0,1.0,1.0,0.0,0.0,0.91,0.0,0.08,0.08,0.0,0.91
79,http://www.ufcstats.com/fight-details/d5929b7fbc801ce4,http://www.ufcstats.com/event-details/d2fa318f34d0aadc,2023-08-12,L,Josh Parisia,Martin Buday,Heavyweight Bout,Submission,1,4:11,3 Rnd (5-5-5),15of49,6of7,5of5,20of47,6of14,0of0,35of60,7of7,0of0,28of49,14of18,0of0,0.57,0.23,0.19,0.76,0.23,0.0,0.83,0.16,0.0,0.66,0.33,0.0
80,http://www.ufcstats.com/fight-details/ca2aa660bea0cb60,http://www.ufcstats.com/event-details/d2fa318f34d0aadc,2023-08-12,W,Jaqueline Amori,Montserrat Conejo Rui,Women's Strawweight Bout,KO/TKO,3,3:41,3 Rnd (5-5-5),76of120,9of14,1of2,6of15,0of0,80of121,2of29,2of4,2of3,5of31,0of1,1of4,0.88,0.1,0.01,0.06,0.0,0.93,0.33,0.33,0.33,0.83,0.0,0.16
81,http://www.ufcstats.com/fight-details/91a5480f48bfaa71,http://www.ufcstats.com/event-details/d2fa318f34d0aadc,2023-08-12,W,Da'Mon Blackshear,Jose Johnson,Bantamweight Bout,Submission,1,3:47,3 Rnd (5-5-5),7of16,2of5,9of9,5of13,6of8,7of9,4of7,2of3,2of2,7of9,0of2,1of1,0.38,0.11,0.5,0.27,0.33,0.38,0.5,0.25,0.25,0.87,0.0,0.12
82,http://www.ufcstats.com/fight-details/e3573545220ca4ea,http://www.ufcstats.com/event-details/d2fa318f34d0aadc,2023-08-12,L,Juliana Miller,Luana Santo,Women's Flyweight Bout,KO/TKO,1,3:41,3 Rnd (5-5-5),15of61,9of13,0of1,18of64,6of11,0of0,44of82,16of20,3of3,53of88,10of17,0of0,0.62,0.37,0.0,0.75,0.25,0.0,0.69,0.25,0.04,0.84,0.15,0.0
83,http://www.ufcstats.com/fight-details/554163b1c8c05522,http://www.ufcstats.com/event-details/6f81b6de2557739a,2023-08-05,W,Cory Sandhage,Rob Fon,Catch Weight Bout,Decision - Unanimous,5,5:00,5 Rnd (5-5-5-5-5),30of79,2of3,2of2,10of47,0of1,24of36,5of43,2of3,2of3,8of44,0of3,1of2,0.88,0.05,0.05,0.29,0.0,0.7,0.55,0.22,0.22,0.88,0.0,0.11
84,http://www.ufcstats.com/fight-details/ec2358459ffbe7de,http://www.ufcstats.com/event-details/6f81b6de2557739a,2023-08-05,L,Jessica Andrade,Tatiana Suare,Women's Strawweight Bout,Submission,2,1:31,3 Rnd (5-5-5),2of14,5of8,4of7,8of23,3of6,0of0,3of20,17of26,3of3,13of36,10of13,0of0,0.18,0.45,0.36,0.72,0.27,0.0,0.13,0.73,0.13,0.56,0.43,0.0
85,http://www.ufcstats.com/fight-details/2c54be25b09fce50,http://www.ufcstats.com/event-details/6f81b6de2557739a,2023-08-05,W,Dustin Jacoby,Kennedy Nzechukwu,Light Heavyweight Bout,KO/TKO,1,1:22,3 Rnd (5-5-5),5of28,0of0,5of5,10of26,0of0,0of7,3of14,0of3,1of1,4of18,0of0,0of0,0.5,0.0,0.5,1.0,0.0,0.0,0.75,0.0,0.25,1.0,0.0,0.0
86,http://www.ufcstats.com/fight-details/79bfba62da6242a6,http://www.ufcstats.com/event-details/6f81b6de2557739a,2023-08-05,W,Diego Lope,Gavin Tucker,Featherweight Bout,Submission,1,1:38,3 Rnd (5-5-5),0of3,0of0,0of1,0of4,0of0,0of0,0of6,0of0,0of0,0of6,0of0,0of0,0.33,0.34,0.33,0.33,0.34,0.33,0.0,0.0,0.0,0.0,0.0,0.0
87,http://www.ufcstats.com/fight-details/2c0496a5f39ab8a4,http://www.ufcstats.com/event-details/6f81b6de2557739a,2023-08-05,W,Tanner Boser,Aleksa Camu,Light Heavyweight Bout,Decision - Unanimous,3,5:00,3 Rnd (5-5-5),78of163,24of32,18of20,87of174,33of41,0of0,34of97,25of28,9of11,46of108,22of28,0of0,0.65,0.2,0.15,0.72,0.27,0.0,0.5,0.36,0.13,0.67,0.32,0.0
88,http://www.ufcstats.com/fight-details/531ce3d8011fa1f6,http://www.ufcstats.com/event-details/6f81b6de2557739a,2023-08-05,L,Ignacio Bahamondes,Ludovit Klein,Lightweight Bout,Decision - Unanimous,3,5:00,3 Rnd (5-5-5),29of114,9of16,5of9,41of133,2of6,0of0,36of82,11of16,9of10,43of88,1of1,12of19,0.67,0.2,0.11,0.95,0.04,0.0,0.64,0.19,0.16,0.76,0.01,0.21
89,http://www.ufcstats.com/fight-details/e5cb9dfc1189d77d,http://www.ufcstats.com/event-details/6f81b6de2557739a,2023-08-05,W,Kyler Phillips,Raoni Barcelo,Bantamweight Bout,Decision - Unanimous,3,5:00,3 Rnd (5-5-5),40of146,18of26,14of15,62of174,6of8,4of5,20of87,15of17,11of12,39of105,7of10,0of1,0.55,0.25,0.19,0.86,0.08,0.05,0.43,0.32,0.23,0.84,0.15,0.0
90,http://www.ufcstats.com/fight-details/bda7992779a005fa,http://www.ufcstats.com/event-details/6f81b6de2557739a,2023-08-05,L,Jeremiah Well,Carlston Harris,Welterweight Bout,Submission,3,1:50,3 Rnd (5-5-5),16of46,2of2,0of0,5of25,2of3,11of20,1of14,3of4,1of1,5of19,0of0,0of0,0.88,0.11,0.0,0.27,0.11,0.61,0.2,0.6,0.2,1.0,0.0,0.0
91,http://www.ufcstats.com/fight-details/1b0d5e65fdfc62cf,http://www.ufcstats.com/event-details/6f81b6de2557739a,2023-08-05,W,Billy Quarantill,Damon Jackson,Featherweight Bout,Decision - Unanimous,3,5:00,3 Rnd (5-5-5),45of124,49of57,6of7,58of140,42of48,0of0,45of139,19of31,3of3,53of148,10of15,4of10,0.45,0.49,0.06,0.58,0.42,0.0,0.67,0.28,0.04,0.79,0.14,0.05
92,http://www.ufcstats.com/fight-details/38901948cff43ff9,http://www.ufcstats.com/event-details/6f81b6de2557739a,2023-08-05,W,Cody Durde,Jake Hadley,Flyweight Bout,Decision - Unanimous,3,5:00,3 Rnd (5-5-5),23of66,9of11,6of8,30of67,1of1,7of17,12of61,10of16,4of6,23of76,3of7,0of0,0.6,0.23,0.15,0.78,0.02,0.18,0.46,0.38,0.15,0.88,0.11,0.0
93,http://www.ufcstats.com/fight-details/436a1ce6b0c6b4bb,http://www.ufcstats.com/event-details/6f81b6de2557739a,2023-08-05,W,Sean Woodson,Dennis Buzukja,Featherweight Bout,Decision - Unanimous,3,5:00,3 Rnd (5-5-5),36of77,18of32,17of17,61of113,8of11,2of2,24of85,11of17,7of14,32of96,5of8,5of12,0.5,0.25,0.23,0.85,0.11,0.02,0.57,0.26,0.16,0.76,0.11,0.11
94,http://www.ufcstats.com/fight-details/6b5c225814a924ed,http://www.ufcstats.com/event-details/6f81b6de2557739a,2023-08-05,L,Ode Osbourne,Assu Almabayev,Flyweight Bout,Submission,2,3:11,3 Rnd (5-5-5),4of16,0of2,0of0,3of17,0of0,1of1,17of31,5of5,4of4,9of14,0of0,17of26,1.0,0.0,0.0,0.75,0.0,0.25,0.65,0.19,0.15,0.34,0.0,0.65
95,http://www.ufcstats.com/fight-details/c27e33ee8ef53866,http://www.ufcstats.com/event-details/ccd58ff71e260ed5,2023-07-29,L,Dustin Poirier,Justin Gaethje,Lightweight Bout,KO/TKO,2,1:00,5 Rnd (5-5-5-5-5),21of46,4of4,2of2,25of49,2of3,0of0,23of48,7of7,11of11,38of63,2of2,1of1,0.77,0.14,0.07,0.92,0.07,0.0,0.56,0.17,0.26,0.92,0.04,0.02
96,http://www.ufcstats.com/fight-details/800a35b3a7e52308,http://www.ufcstats.com/event-details/ccd58ff71e260ed5,2023-07-29,L,Jan Blachowic,Alex Pereira,Light Heavyweight Bout,Decision - Split,3,5:00,3 Rnd (5-5-5),41of66,4of8,7of7,41of67,3of5,8of9,26of46,23of24,21of22,62of83,7of8,1of1,0.78,0.07,0.13,0.78,0.05,0.15,0.37,0.32,0.3,0.88,0.1,0.01
97,http://www.ufcstats.com/fight-details/eff6ec2b2f1fb27b,http://www.ufcstats.com/event-details/ccd58ff71e260ed5,2023-07-29,W,Derrick Lewis,Marcos Rogerio de Lima,Heavyweight Bout,KO/TKO,1,0:33,3 Rnd (5-5-5),16of32,1of1,0of0,1of1,0of0,16of32,1of1,0of0,0of0,0of0,0of0,1of1,0.94,0.05,0.0,0.05,0.0,0.94,1.0,0.0,0.0,0.0,0.0,1.0
98,http://www.ufcstats.com/fight-details/f1eca70738ca073e,http://www.ufcstats.com/event-details/ccd58ff71e260ed5,2023-07-29,L,Tony Ferguson,Bobby Green,Lightweight Bout,Submission,3,4:54,3 Rnd (5-5-5),38of98,11of18,5of7,50of118,2of2,2of3,95of166,24of31,18of20,115of183,1of1,21of33,0.7,0.2,0.09,0.92,0.03,0.03,0.69,0.17,0.13,0.83,0.0,0.15
99,http://www.ufcstats.com/fight-details/cbf1e76186a0c8b3,http://www.ufcstats.com/event-details/ccd58ff71e260ed5,2023-07-29,L,Michael Chiesa,Kevin Holland,Welterweight Bout,Submission,1,2:39,3 Rnd (5-5-5),4of11,0of0,0of0,3of7,1of4,0of0,7of14,2of2,0of0,4of9,4of5,1of2,1.0,0.0,0.0,0.75,0.25,0.0,0.77,0.22,0.0,0.44,0.44,0.11
100,http://www.ufcstats.com/fight-details/4327fe98e1b6f222,http://www.ufcstats.com/event-details/ccd58ff71e260ed5,2023-07-29,W,Gabriel Bonfim,Trevin Gile,Welterweight Bout,Submission,1,1:13,3 Rnd (5-5-5),2of10,1of1,0of0,3of11,0of0,0of0,1of5,0of0,0of0,1of5,0of0,0of0,0.66,0.33,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0
101,http://www.ufcstats.com/fight-details/e5ac7343b6d45188,http://www.ufcstats.com/event-details/ccd58ff71e260ed5,2023-07-29,W,CJ Vergar,Vinicius Salvado,Flyweight Bout,Decision - Unanimous,3,5:00,3 Rnd (5-5-5),43of102,45of57,21of22,104of176,5of5,0of0,54of154,19of25,15of16,87of194,1of1,0of0,0.39,0.41,0.19,0.95,0.04,0.0,0.61,0.21,0.17,0.98,0.01,0.0
102,http://www.ufcstats.com/fight-details/5116f9398bfca446,http://www.ufcstats.com/event-details/ccd58ff71e260ed5,2023-07-29,W,Roman Kopylo,Claudio Ribeir,Middleweight Bout,KO/TKO,2,0:33,3 Rnd (5-5-5),20of29,9of10,3of3,29of38,2of3,1of1,18of45,7of7,7of7,29of56,3of3,0of0,0.62,0.28,0.09,0.9,0.06,0.03,0.56,0.21,0.21,0.9,0.09,0.0
103,http://www.ufcstats.com/fight-details/7a8f218c07347c88,http://www.ufcstats.com/event-details/ccd58ff71e260ed5,2023-07-29,W,Jake Matthews,Darrius Flowers,Welterweight Bout,Submission,2,2:37,3 Rnd (5-5-5),40of78,14of17,6of6,47of84,2of5,11of12,21of48,6of6,9of10,31of57,5of7,0of0,0.66,0.23,0.1,0.78,0.03,0.18,0.58,0.16,0.25,0.86,0.13,0.0
104,http://www.ufcstats.com/fight-details/3de326b65aa6245d,http://www.ufcstats.com/event-details/ccd58ff71e260ed5,2023-07-29,L,Matthew Semelsberger,Uros Medic,Welterweight Bout,KO/TKO,3,2:36,3 Rnd (5-5-5),31of91,8of14,13of15,42of106,3of5,7of9,49of98,17of27,3of3,50of104,13of18,6of6,0.59,0.15,0.25,0.8,0.05,0.13,0.71,0.24,0.04,0.72,0.18,0.08
105,http://www.ufcstats.com/fight-details/74fef059e229d217,http://www.ufcstats.com/event-details/ccd58ff71e260ed5,2023-07-29,W,Miranda Maverick,Priscila Cachoeira,Women's Flyweight Bout,Submission,3,2:11,3 Rnd (5-5-5),23of37,8of8,5of6,16of29,2of2,18of20,7of18,2of3,2of2,10of22,0of0,1of1,0.63,0.22,0.13,0.44,0.05,0.5,0.63,0.18,0.18,0.9,0.0,0.09
106,http://www.ufcstats.com/fight-details/90e46589a18064bc,http://www.ufcstats.com/event-details/1174782eacde9b0c,2023-07-22,W,Tom Aspinal,Marcin Tybura,Heavyweight Bout,KO/TKO,1,1:13,5 Rnd (5-5-5-5-5),12of17,1of1,0of0,7of10,0of0,6of8,2of13,2of2,0of0,4of15,0of0,0of0,0.92,0.07,0.0,0.53,0.0,0.46,0.5,0.5,0.0,1.0,0.0,0.0
107,http://www.ufcstats.com/fight-details/743a04674ab72ee0,http://www.ufcstats.com/event-details/1174782eacde9b0c,2023-07-22,L,Molly McCann,Julija Stoliarenk,Women's Flyweight Bout,Submission,1,1:55,3 Rnd (5-5-5),1of11,4of4,1of1,6of16,0of0,0of0,4of20,2of3,3of6,9of29,0of0,0of0,0.16,0.66,0.16,1.0,0.0,0.0,0.44,0.22,0.33,1.0,0.0,0.0
108,http://www.ufcstats.com/fight-details/9541cf21e031354c,http://www.ufcstats.com/event-details/1174782eacde9b0c,2023-07-22,W,Nathaniel Wood,Andre Fili,Featherweight Bout,Decision - Unanimous,3,5:00,3 Rnd (5-5-5),38of90,10of18,36of40,71of123,0of0,13of25,45of134,7of10,6of7,53of144,3of5,2of2,0.45,0.11,0.42,0.84,0.0,0.15,0.77,0.12,0.1,0.91,0.05,0.03
109,http://www.ufcstats.com/fight-details/8104fe27bdc46914,http://www.ufcstats.com/event-details/1174782eacde9b0c,2023-07-22,W,Paul Craig,Andre Muniz,Middleweight Bout,KO/TKO,2,4:40,3 Rnd (5-5-5),31of66,8of15,1of1,10of32,0of0,30of50,15of30,2of3,7of7,15of27,1of1,8of12,0.77,0.2,0.02,0.25,0.0,0.75,0.62,0.08,0.29,0.62,0.04,0.33
110,http://www.ufcstats.com/fight-details/c4caa8a4f32a0eed,http://www.ufcstats.com/event-details/1174782eacde9b0c,2023-07-22,L,Jai Herbert,Fares Ziam,Lightweight Bout,Decision - Unanimous,3,5:00,3 Rnd (5-5-5),7of79,23of31,19of24,38of119,11of15,0of0,29of74,19of23,13of16,45of93,16of20,0of0,0.14,0.46,0.38,0.77,0.22,0.0,0.47,0.31,0.21,0.73,0.26,0.0
111,http://www.ufcstats.com/fight-details/3c4305abc2e302d0,http://www.ufcstats.com/event-details/1174782eacde9b0c,2023-07-22,W,Lerone Murphy,Josh Culibao,Featherweight Bout,Decision - Unanimous,3,5:00,3 Rnd (5-5-5),37of81,15of18,7of10,24of61,12of14,23of34,16of48,5of6,2of5,19of53,4of6,0of0,0.62,0.25,0.11,0.4,0.2,0.38,0.69,0.21,0.08,0.82,0.17,0.0
112,http://www.ufcstats.com/fight-details/b4e2037f180c1e0e,http://www.ufcstats.com/event-details/1174782eacde9b0c,2023-07-22,L,Davey Grant,Daniel Marcos,Bantamweight Bout,Decision - Split,3,5:00,3 Rnd (5-5-5),17of127,27of55,26of33,70of213,0of2,0of0,21of90,6of24,21of26,47of139,1of1,0of0,0.24,0.38,0.37,1.0,0.0,0.0,0.43,0.12,0.43,0.97,0.02,0.0
113,http://www.ufcstats.com/fight-details/d54ebd2a3435a357,http://www.ufcstats.com/event-details/1174782eacde9b0c,2023-07-22,L,Danny Roberts,Jonny Parsons,Welterweight Bout,KO/TKO,2,4:57,3 Rnd (5-5-5),27of111,14of19,3of3,44of132,0of1,0of0,42of95,12of19,9of10,51of101,7of15,5of8,0.61,0.31,0.06,1.0,0.0,0.0,0.66,0.19,0.14,0.8,0.11,0.07
114,http://www.ufcstats.com/fight-details/319b96f615a0a154,http://www.ufcstats.com/event-details/1174782eacde9b0c,2023-07-22,L,Marc Diakiese,Joel Alvarez,Lightweight Bout,Submission,2,4:26,3 Rnd (5-5-5),8of25,6of11,6of10,20of46,0of0,0of0,20of49,12of16,10of10,37of70,2of2,3of3,0.4,0.3,0.3,1.0,0.0,0.0,0.47,0.28,0.23,0.88,0.04,0.07
115,http://www.ufcstats.com/fight-details/89b96bc5f3e824c5,http://www.ufcstats.com/event-details/1174782eacde9b0c,2023-07-22,W,Mick Parki,Jamal Pogue,Heavyweight Bout,Decision - Unanimous,3,5:00,3 Rnd (5-5-5),37of94,16of20,42of42,92of151,3of5,0of0,22of119,4of6,10of10,34of132,2of3,0of0,0.38,0.16,0.44,0.96,0.03,0.0,0.61,0.11,0.27,0.94,0.05,0.0
116,http://www.ufcstats.com/fight-details/8b341eb556c97c23,http://www.ufcstats.com/event-details/1174782eacde9b0c,2023-07-22,W,Makhmud Murado,Bryan Barberena,Middleweight Bout,Decision - Unanimous,3,5:00,3 Rnd (5-5-5),39of77,15of20,0of0,46of79,5of11,3of7,13of56,2of4,13of21,27of79,1of2,0of0,0.72,0.27,0.0,0.85,0.09,0.05,0.46,0.07,0.46,0.96,0.03,0.0
117,http://www.ufcstats.com/fight-details/a0bc695b35f155f1,http://www.ufcstats.com/event-details/1174782eacde9b0c,2023-07-22,W,Ketlen Vieira,Pannie Kianzad,Women's Bantamweight Bout,Decision - Unanimous,3,5:00,3 Rnd (5-5-5),13of31,1of1,1of1,8of25,1of2,6of6,17of45,3of4,2of2,10of30,0of0,12of21,0.86,0.06,0.06,0.53,0.06,0.4,0.77,0.13,0.09,0.45,0.0,0.54
118,http://www.ufcstats.com/fight-details/a8a4c9f98ff73839,http://www.ufcstats.com/event-details/1174782eacde9b0c,2023-07-22,W,Chris Duncan,Yanal Ashmouz,Lightweight Bout,Decision - Unanimous,3,5:00,3 Rnd (5-5-5),54of161,23of30,8of15,82of200,3of6,0of0,15of68,8of14,12of16,34of96,1of2,0of0,0.63,0.27,0.09,0.96,0.03,0.0,0.42,0.22,0.34,0.97,0.02,0.0
119,http://www.ufcstats.com/fight-details/c81d1facf185467d,http://www.ufcstats.com/event-details/1174782eacde9b0c,2023-07-22,L,Shauna Bannon,Bruna Brasi,Women's Strawweight Bout,Decision - Unanimous,3,5:00,3 Rnd (5-5-5),22of84,19of38,13of22,51of139,3of5,0of0,30of58,14of19,12of13,39of72,12of13,5of5,0.4,0.35,0.24,0.94,0.05,0.0,0.53,0.25,0.21,0.69,0.21,0.08
120,http://www.ufcstats.com/fight-details/d918da575ee1bc35,http://www.ufcstats.com/event-details/1174782eacde9b0c,2023-07-22,W,Jafel Filho,Daniel Bare,Flyweight Bout,Submission,1,3:26,3 Rnd (5-5-5),11of40,8of9,2of5,21of54,0of0,0of0,8of17,7of9,3of4,18of27,0of1,0of2,0.52,0.38,0.09,1.0,0.0,0.0,0.44,0.38,0.16,1.0,0.0,0.0
121,http://www.ufcstats.com/fight-details/73370221b3fa3676,http://www.ufcstats.com/event-details/c9885b1b7c7055a0,2023-07-15,L,Holly Holm,Mayra Bueno Silva,Women's Bantamweight Bout,Submission,2,0:38,5 Rnd (5-5-5-5-5),15of24,10of12,2of3,21of31,6of8,0of0,9of21,7of10,4of6,13of28,7of9,0of0,0.55,0.37,0.07,0.77,0.22,0.0,0.45,0.35,0.2,0.65,0.35,0.0
122,http://www.ufcstats.com/fight-details/3352c65f3f6d9b2a,http://www.ufcstats.com/event-details/c9885b1b7c7055a0,2023-07-15,W,Jack Della Maddalen,Bassil Hafez,Welterweight Bout,Decision - Split,3,5:00,3 Rnd (5-5-5),55of104,27of32,1of1,68of119,14of17,1of1,29of117,2of6,1of1,28of118,4of6,0of0,0.66,0.32,0.01,0.81,0.16,0.01,0.9,0.06,0.03,0.87,0.12,0.0
123,http://www.ufcstats.com/fight-details/b52dccbe69864d2a,http://www.ufcstats.com/event-details/c9885b1b7c7055a0,2023-07-15,L,Ottman Azaitar,Francisco Prad,Lightweight Bout,KO/TKO,1,4:05,3 Rnd (5-5-5),6of20,7of11,1of2,12of28,2of5,0of0,31of46,2of6,5of5,17of30,1of1,20of26,0.42,0.5,0.07,0.85,0.14,0.0,0.81,0.05,0.13,0.44,0.02,0.52
